title,discountedPrice,price,filename,subType,type
Nutrapoorna Daily Need Wheat Atta 5 kg,247.5,275,https://www.jiomart.com/images/product/150x150/590141148/nutrapoorna-daily-need-wheat-atta-5-kg-0-20210211.jpg,"Atta, Flours and Sooji",Staples
Nutrapoorna Phulka Roti Wheat Atta 1 kg,59.4,66,https://www.jiomart.com/images/product/150x150/590108348/nutrapoorna-phulka-roti-wheat-atta-1-kg-0-20201215.jpg,"Atta, Flours and Sooji",Staples
Nutrapoorna Chapati Wheat Atta 1 kg,59.4,66,https://www.jiomart.com/images/product/150x150/590108350/nutrapoorna-chapati-wheat-atta-1-kg-0-20201215.jpg,"Atta, Flours and Sooji",Staples
Nutrapoorna Bhadku / Khichu Atta 500 g,51,60,https://www.jiomart.com/images/product/150x150/590108341/nutrapoorna-bhadku-khichu-atta-500-g-0-20201215.jpg,"Atta, Flours and Sooji",Staples
Nutrapoorna Punjabi Wheat Atta 5 kg,292.5,325,https://www.jiomart.com/images/product/150x150/590108347/nutrapoorna-punjabi-wheat-atta-5-kg-0-20201215.jpg,"Atta, Flours and Sooji",Staples
Nutrapoorna Mohanthal Atta 500 g,71.4,84,https://www.jiomart.com/images/product/150x150/590108344/nutrapoorna-mohanthal-atta-500-g-0-20201215.jpg,"Atta, Flours and Sooji",Staples
Nutrapoorna Chapati Wheat Atta 5 kg,292.5,325,https://www.jiomart.com/images/product/150x150/590108349/nutrapoorna-chapati-wheat-atta-5-kg-0-20201215.jpg,"Atta, Flours and Sooji",Staples
Praakritik Organic Sattu Atta 500 g,181.35,195,https://www.jiomart.com/images/product/150x150/590148254/praakritik-organic-sattu-atta-500-g-0-20210312.jpg,"Atta, Flours and Sooji",Staples
Bhagirathi Bhaji Peeth / Atta 200 g,24,48,https://www.jiomart.com/images/product/150x150/490010453/bhagirathi-bhaji-peeth-atta-200-g-0-20201021.jpg,"Atta, Flours and Sooji",Staples
Bhagirathi Urad Dal Dangar Peeth / Atta 200 g,41.85,45,https://www.jiomart.com/images/product/150x150/490010472/bhagirathi-urad-dal-dangar-peeth-atta-200-g-0-20210406.jpg,"Atta, Flours and Sooji",Staples
Praakritik Organic Singhara Atta 500 g,223.2,240,https://www.jiomart.com/images/product/150x150/590148255/praakritik-organic-singhara-atta-500-g-0-20210312.jpg,"Atta, Flours and Sooji",Staples
Satyam Khaman 200 g,96.72,104,https://www.jiomart.com/images/product/150x150/590119866/satyam-khaman-200-g-0-20210226.jpg,"Atta, Flours and Sooji",Staples
Deccan Organic Khapli Wheat Daliya 500 g,87.12,99,https://www.jiomart.com/images/product/150x150/491409976/deccan-organic-khapli-daliya-500-g-0-20210513.jpg,"Atta, Flours and Sooji",Staples
Deccan Organic Jowar Millet Flour 1 kg,96.8,110,https://www.jiomart.com/images/product/150x150/491409978/deccan-organic-jowar-millet-flour-1-kg-0-20210513.jpg,"Atta, Flours and Sooji",Staples
Deccan Organic Besan 500 g,79.2,99,https://www.jiomart.com/images/product/150x150/590033773/deccan-organic-besan-500-g-0-20210513.jpg,"Atta, Flours and Sooji",Staples
Organic Tattva Wheat Maida 500 g,41.25,55,https://www.jiomart.com/images/product/150x150/491228387/organic-tattva-wheat-maida-500-g-0-20201201.jpg,"Atta, Flours and Sooji",Staples
24 Mantra Organic 7 Grain Methi Peeth / Atta 1 kg,97.65,105,https://www.jiomart.com/images/product/150x150/491349602/24-mantra-organic-7-grain-methi-peeth-atta-1-kg-0-20201103.jpg,"Atta, Flours and Sooji",Staples
Organic Tattva Rawa 500 g,41.25,55,https://www.jiomart.com/images/product/150x150/491228374/organic-tattva-rawa-500-g-0-20210127.jpg,"Atta, Flours and Sooji",Staples
Pro Nature Organic Maida 500 g,44.64,48,https://www.jiomart.com/images/product/150x150/491337370/pro-nature-organic-maida-500-g-0-20200805.jpg,"Atta, Flours and Sooji",Staples
Pro Nature Organic Whole Wheat Atta 1 kg,63.24,68,https://www.jiomart.com/images/product/150x150/490381079/pro-nature-organic-whole-wheat-atta-1-kg-0-20200901.jpg,"Atta, Flours and Sooji",Staples
24 Mantra Organic Premium Whole Wheat Atta 1 kg,55.8,60,https://www.jiomart.com/images/product/150x150/490922077/24-mantra-organic-premium-whole-wheat-atta-1-kg-0-20200814.jpg,"Atta, Flours and Sooji",Staples
24 Mantra Organic Premium Whole Wheat Atta 5 kg,269.7,290,https://www.jiomart.com/images/product/150x150/490922078/24-mantra-organic-premium-whole-wheat-atta-5-kg-0-20210308.jpg,"Atta, Flours and Sooji",Staples
Organic Tattva Wheat Atta 5 kg,225,300,https://www.jiomart.com/images/product/150x150/491228381/organic-tattva-wheat-atta-5-kg-0-20210727.jpg,"Atta, Flours and Sooji",Staples
24 Mantra Organic 7 Grain Atta 1 kg,88.35,95,https://www.jiomart.com/images/product/150x150/491337361/24-mantra-organic-7-grain-atta-1-kg-0-20200818.jpg,"Atta, Flours and Sooji",Staples
Deccan Organic Khapli Wheat Atta 1 kg,155.76,177,https://www.jiomart.com/images/product/150x150/590033768/deccan-organic-khapli-wheat-atta-1-kg-0-20210513.jpg,"Atta, Flours and Sooji",Staples
Pro Nature Organic Besan 500 g,115.32,124,https://www.jiomart.com/images/product/150x150/490381083/pro-nature-organic-besan-500-g-0-20200901.jpg,"Atta, Flours and Sooji",Staples
24 Mantra Organic Besan 500 g,88.35,95,https://www.jiomart.com/images/product/150x150/490922072/24-mantra-organic-besan-500-g-0-20200901.jpg,"Atta, Flours and Sooji",Staples
Organic Tattva Besan 500 g,75,100,https://www.jiomart.com/images/product/150x150/491228389/organic-tattva-besan-500-g-0-20201201.jpg,"Atta, Flours and Sooji",Staples
Deccan Organic Wheat Maida 500 g,41.25,55,https://www.jiomart.com/images/product/150x150/590032644/deccan-organic-wheat-maida-500-g-0-20210513.jpg,"Atta, Flours and Sooji",Staples
Pro Nature Organic Ragi Flour 500 g,55.8,60,https://www.jiomart.com/images/product/150x150/590032522/pro-nature-organic-ragi-flour-500-g-0-20200812.jpg,"Atta, Flours and Sooji",Staples
Pro Nature 100 % Organic Daliya 500 g,55.8,60,https://www.jiomart.com/images/product/150x150/490381087/pro-nature-organic-daliya-500-g-0-20200908.jpg,"Atta, Flours and Sooji",Staples
24 Mantra Organic Sattu Atta 500 g,88.35,95,https://www.jiomart.com/images/product/150x150/590033686/24-mantra-organic-sattu-atta-500-g-0-20210303.jpg,"Atta, Flours and Sooji",Staples
24 Mantra Organic Wheat Daliya 500 g,44.64,48,https://www.jiomart.com/images/product/150x150/490922076/24-mantra-organic-wheat-daliya-500-g-0-20200904.jpg,"Atta, Flours and Sooji",Staples
Organic Tattva Ragi Millet Flour 500 g,52.5,70,https://www.jiomart.com/images/product/150x150/590127712/organic-tattva-ragi-millet-flour-500-g-0-20210204.jpg,"Atta, Flours and Sooji",Staples
Deccan Organic Sprouted Ragi Millet Flour 500 g,63.2,79,https://www.jiomart.com/images/product/150x150/590033774/deccan-organic-sprouted-ragi-millet-flour-500-g-0-20210524.jpg,"Atta, Flours and Sooji",Staples
Deccan Organic Barley Atta 500 g,61.6,70,https://www.jiomart.com/images/product/150x150/590317986/deccan-organic-barley-atta-500-g-0-20210604.jpg,"Atta, Flours and Sooji",Staples
Good Life Kabuli Chana 500 g,66,83,https://www.jiomart.com/images/product/150x150/491187254/good-life-kabuli-chana-500-g-0-20210316.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Unpolished Tur / Arhar Dal 1 kg,129,179,https://www.jiomart.com/images/product/150x150/490830932/tata-sampann-high-protein-unpolished-tur-arhar-dal-1-kg-0-20210729.jpg,Dal and Pulses,Staples
Good Life Moong Dal 500 g,66,79,https://www.jiomart.com/images/product/150x150/491187258/good-life-moong-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Small Brown Chana 500 g,46,55,https://www.jiomart.com/images/product/150x150/491187251/good-life-brown-chana-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Moong Dal 1 kg,129,156,https://www.jiomart.com/images/product/150x150/491187257/good-life-moong-dal-1-kg-0-20210406.jpg,Dal and Pulses,Staples
Good Life Chana Dal 500 g,44,55,https://www.jiomart.com/images/product/150x150/491187253/good-life-chana-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Whole Moong 500 g,64,75,https://www.jiomart.com/images/product/150x150/491187309/good-life-whole-moong-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Urad Dal 500 g,69,80,https://www.jiomart.com/images/product/150x150/491187306/good-life-urad-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Kabuli Chana 1 kg,129,163,https://www.jiomart.com/images/product/150x150/491187282/good-life-kabuli-chana-1-kg-0-20210414.jpg,Dal and Pulses,Staples
Good Life Masoor Dal 500 g,51,67,https://www.jiomart.com/images/product/150x150/491187256/good-life-masoor-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Brown Chana 1 kg,89,107,https://www.jiomart.com/images/product/150x150/491187292/good-life-brown-chana-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Good Life Chitra Rajma 500 g,90,100,https://www.jiomart.com/images/product/150x150/491187260/good-life-chitra-rajma-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Raw Peanuts 1 kg,151,180,https://www.jiomart.com/images/product/150x150/491299532/good-life-raw-peanuts-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Unpolished Chana Dal 500 g,59.52,64,https://www.jiomart.com/images/product/150x150/490830943/tata-sampann-high-protein-unpolished-chana-dal-500-g-0-20210728.jpg,Dal and Pulses,Staples
Good Life Chilka Urad Dal 500 g,75,79,https://www.jiomart.com/images/product/150x150/491187273/good-life-chilka-urad-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Roasted Chana Dal / Bengal Gram Split 200 g,25,35,https://www.jiomart.com/images/product/150x150/491187295/good-life-roasted-chana-dal-bengal-gram-split-200-g-0-20210512.jpg,Dal and Pulses,Staples
Good Life Toor Dal 500 g,64,87,https://www.jiomart.com/images/product/150x150/491187263/good-life-toor-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Chilka Moong Dal 500 g,61,78,https://www.jiomart.com/images/product/150x150/491187297/good-life-chilka-moong-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Kabuli Chana 500 g,69,89,https://www.jiomart.com/images/product/150x150/491168380/best-farms-kabuli-chana-500-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Whole Moong 500 g,71,81,https://www.jiomart.com/images/product/150x150/491168385/best-farms-whole-moong-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Red Rajma 500 g,70,79,https://www.jiomart.com/images/product/150x150/491187270/good-life-red-rajma-500-g-0-20210316.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Green Whole Moong 500 g,69,89,https://www.jiomart.com/images/product/150x150/490830945/tata-sampann-high-protein-green-whole-moong-500-g-0-20210728.jpg,Dal and Pulses,Staples
Good Life Dal Mix 500 g,69,75,https://www.jiomart.com/images/product/150x150/491187271/good-life-dal-mix-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Soya Wadi / Chunks 500 g,74,137,https://www.jiomart.com/images/product/150x150/491299510/good-life-soya-wadi-chunks-500-g-0-20201024.jpg,Dal and Pulses,Staples
Good Life Roasted Chana Dal / Split Bengal Gram 500 g,59,80,https://www.jiomart.com/images/product/150x150/491187262/good-life-roasted-chana-dal-bengal-gram-500-g-0-20210622.jpg,Dal and Pulses,Staples
Best Farms White Lobia / Chawli 500 g,80,94,https://www.jiomart.com/images/product/150x150/491187229/best-farms-white-lobia-chawli-500-g-0-20210316.jpg,Dal and Pulses,Staples
Fortune Soya Wadi / Chunks 200 g,46.5,50,https://www.jiomart.com/images/product/150x150/491161238/fortune-soya-wadi-chunks-200-g-0-20210414.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Unpolished Moong Dal 1 kg,172.05,185,https://www.jiomart.com/images/product/150x150/490830940/tata-sampann-high-protein-unpolished-moong-dal-1-kg-0-20210728.jpg,Dal and Pulses,Staples
Good Life Dry White Peas 500 g,90,104,https://www.jiomart.com/images/product/150x150/491208702/good-life-dry-white-peas-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Soya Wadi / Chunks 200 g,27.5,55,https://www.jiomart.com/images/product/150x150/491299505/good-life-soya-wadi-chunks-200-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Raw Peanuts 500 g,75,100,https://www.jiomart.com/images/product/150x150/491278616/good-life-raw-peanuts-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Tur Dal 1 kg,125,171,https://www.jiomart.com/images/product/150x150/491187264/good-life-tur-dal-1-kg-0-20201118.jpg,Dal and Pulses,Staples
Loose Chana Dal 1 kg,69,76,https://www.jiomart.com/images/product/150x150/490155015/loose-chana-dal-1-kg-0-20210302.jpg,Dal and Pulses,Staples
Loose Moong Dal 1 kg,90,101,https://www.jiomart.com/images/product/150x150/490155010/loose-moong-dal-1-kg-0-20210702.jpg,Dal and Pulses,Staples
Good Life Toor Dal Oily 1 kg,129,167,https://www.jiomart.com/images/product/150x150/491187296/good-life-toor-dal-oily-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Tur / Arhar Dal 2 kg,195,270,https://www.jiomart.com/images/product/150x150/491417390/plain-tur-arhar-dal-2-kg-0-20210709.jpg,Dal and Pulses,Staples
Chana Dal 2 kg,138,210,https://www.jiomart.com/images/product/150x150/491417393/plain-chana-dal-2-kg-0-20210707.jpg,Dal and Pulses,Staples
Good Life Whole Masoor 500 g,51,65,https://www.jiomart.com/images/product/150x150/491187255/good-life-whole-masoor-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Chilka Moong Dal 1 kg,119,153,https://www.jiomart.com/images/product/150x150/491187259/good-life-chilka-moong-dal-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Good Life Whole Urad 500 g,73,79,https://www.jiomart.com/images/product/150x150/491187275/good-life-whole-urad-500-g-0-20210316.jpg,Dal and Pulses,Staples
Moong Dal 2 kg,184,320,https://www.jiomart.com/images/product/150x150/491432711/moong-dal-2-kg-0-20210707.jpg,Dal and Pulses,Staples
Pick N Cook Peanuts / Singdhana 500 g,89,113,https://www.jiomart.com/images/product/150x150/490356541/pick-n-cook-peanuts-singdhana-500-g-0-20201222.jpg,Dal and Pulses,Staples
Good Life Washed Gota Urad 500 g,78,83,https://www.jiomart.com/images/product/150x150/491187269/good-life-washed-gota-urad-500-g-0-20210316.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Unpolished Moong Dal 500 g,87.42,94,https://www.jiomart.com/images/product/150x150/490830941/tata-sampann-high-protein-unpolished-moong-dal-500-g-0-20210728.jpg,Dal and Pulses,Staples
Best Farms Moong Dal 500 g,75,99,https://www.jiomart.com/images/product/150x150/491168384/best-farms-moong-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Sharmili Rajma 500 g,82,90,https://www.jiomart.com/images/product/150x150/491187276/good-life-sharmili-rajma-500-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Tur / Arhar Dal 1 kg,150,190,https://www.jiomart.com/images/product/150x150/491168398/best-farms-tur-arhar-dal-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Kabuli Chana 1 kg,135,175,https://www.jiomart.com/images/product/150x150/491168382/best-farms-kabuli-chana-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Chana Dal 500 g,53,57,https://www.jiomart.com/images/product/150x150/491168379/best-farms-chana-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Unpolished Chilka Moong 500 g,86.49,93,https://www.jiomart.com/images/product/150x150/490830947/tata-sampann-high-protein-unpolished-chilka-moong-500-g-0-20210728.jpg,Dal and Pulses,Staples
Best Farms White Dry Peas / Vatana 500 g,107,123,https://www.jiomart.com/images/product/150x150/491168390/best-farms-white-dry-peas-vatana-500-g-0-20210316.jpg,Dal and Pulses,Staples
Good Life Moth Bean 500 g,59,66,https://www.jiomart.com/images/product/150x150/491299542/good-life-moth-bean-500-g-0-20210316.jpg,Dal and Pulses,Staples
Pick N Cook Masoor Dal 500 g,67,73,https://www.jiomart.com/images/product/150x150/490398115/pick-n-cook-masoor-dal-500-g-0-20200828.jpg,Dal and Pulses,Staples
Best Farms Green Chana 500 g,70,95,https://www.jiomart.com/images/product/150x150/491168381/best-farms-green-chana-500-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Moth Beans 500 g,90,100,https://www.jiomart.com/images/product/150x150/491168393/best-farms-moth-beans-500-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Green Vatana / Matar 500 g,132,155,https://www.jiomart.com/images/product/150x150/491168387/best-farms-green-vatana-matar-500-g-0-20210316.jpg,Dal and Pulses,Staples
Pick N Cook Whole Masoor 500 g,66,72,https://www.jiomart.com/images/product/150x150/490398114/pick-n-cook-whole-masoor-500-g-0-20210308.jpg,Dal and Pulses,Staples
Good Life Malka Masoor 500 g,53,67,https://www.jiomart.com/images/product/150x150/491187289/good-life-malka-masoor-500-g-0-20210316.jpg,Dal and Pulses,Staples
Gulab Peanuts 500 g,87,101,https://www.jiomart.com/images/product/150x150/490398110/gulab-raw-peanuts-500-g-0-20200909.jpg,Dal and Pulses,Staples
Best Farms Whole Masoor 500 g,60,68,https://www.jiomart.com/images/product/150x150/491168388/best-farms-black-whole-masoor-500-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Red Lobia / Chawli 500 g,60,65,https://www.jiomart.com/images/product/150x150/491168396/best-farms-red-lobia-500-g-0-20210706.jpg,Dal and Pulses,Staples
Pick N Cook Dollar / Bold Kabuli Chana 500 g,83,91,https://www.jiomart.com/images/product/150x150/490423874/pick-n-cook-dollar-bold-kabuli-chana-500-g-0-20201222.jpg,Dal and Pulses,Staples
Best Farms Malka Masoor Dal 500 g,59,71,https://www.jiomart.com/images/product/150x150/491168392/best-farms-malka-masoor-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Unpolished Toor / Arhar Dal 500 g,89.28,96,https://www.jiomart.com/images/product/150x150/490830933/tata-sampann-high-protein-unpolished-toor-arhar-dal-500-g-0-20210729.jpg,Dal and Pulses,Staples
Pick N Cook White Vatana / Matar 500 g,63,68,https://www.jiomart.com/images/product/150x150/490479131/pick-n-cook-white-vatana-matar-500-g-0-20200901.jpg,Dal and Pulses,Staples
Good Life Chilka Urad Dal 1 kg,148,156,https://www.jiomart.com/images/product/150x150/491187272/good-life-chilka-urad-dal-1-kg-0-20210729.jpg,Dal and Pulses,Staples
Pick N Cook Premium Whole Moong 500 g,69,75,https://www.jiomart.com/images/product/150x150/490555270/pick-n-cook-premium-whole-moong-500-g-0-20201222.jpg,Dal and Pulses,Staples
Pick N Cook Matki 500 g,71,77,https://www.jiomart.com/images/product/150x150/490555275/pick-n-cook-matki-500-g-0-20201222.jpg,Dal and Pulses,Staples
Rentio Premium Deshi Oiled Tur / Arhar Dal 5 kg,655,950,https://www.jiomart.com/images/product/150x150/490067726/rentio-tur-arhar-dal-5-kg-0-20210302.jpg,Dal and Pulses,Staples
Best Farms Horse Gram 200 g,19,20,https://www.jiomart.com/images/product/150x150/491187234/best-farms-horse-gram-200-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Whole Moong 1 kg,140,159,https://www.jiomart.com/images/product/150x150/491168386/best-farms-whole-moong-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Tur / Arhar Dal 500 g,78,96,https://www.jiomart.com/images/product/150x150/491168399/best-farms-tur-arhar-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Best Farms Masoor Dal 500 g,61,73,https://www.jiomart.com/images/product/150x150/491168389/best-farms-masoor-dal-500-g-0-20210316.jpg,Dal and Pulses,Staples
Tata Sampann High Protein Unpolished Gota Urad 1 kg,186,200,https://www.jiomart.com/images/product/150x150/490830937/tata-sampann-high-protein-unpolished-gota-urad-1-kg-0-20210728.jpg,Dal and Pulses,Staples
Best Farms Chana Dal 1 kg,99,112,https://www.jiomart.com/images/product/150x150/491168378/best-farms-chana-dal-1-kg-0-20210316.jpg,Dal and Pulses,Staples
Pick N Cook Small Black / Brown Chana 500 g,51,55,https://www.jiomart.com/images/product/150x150/490356534/pick-n-cook-small-black-brown-chana-500-g-0-20210302.jpg,Dal and Pulses,Staples
